platformGameId,esportsGameId,tournamentId,teamMapping.18,teamMapping.19,participantMapping.1,participantMapping.2,participantMapping.3,participantMapping.4,participantMapping.5,participantMapping.6,participantMapping.7,participantMapping.8,participantMapping.9,participantMapping.10,teamMapping.16,teamMapping.17,teamMapping.20,teamMapping.21,teamMapping.22
val:9ce1dc45-4150-4126-ad3e-22ddffcd586c,112138727088677909,112053363288959526,0,108241004210065453,106651846714581139,107876440210025807,106651939810727172,106651760411992132,106651830913232582,109715242528483605,108469291932519294,106230276315764487,107042219372351080,109918865741533645,0,0,105720659034682989,0,0
val:b46d5b5f-95e7-43b8-b14c-2f2db17519af,112435277984262205,112053410744354403,0,0,107769214650893734,106664993881319312,107769215086183858,107769216664661606,106525489805459472,111895508431155129,112641706157025691,106506447872281272,108244910405710026,106116517250836076,0,0,108058641500699213,105748037960121143,0
val:4ebc726f-f7e7-4974-9ee9-827ed10b37f0,112435277984262281,112053410744354403,0,0,106116440965658227,107769214873453994,106489999216559638,107891889389481497,106156773024391652,106156791842474396,108395376345727088,106490001132942692,109882303683541155,106116521073981149,0,0,105623681847525855,105788004225594471,0
val:c2438df3-f763-4e0c-b5e9-597405d7d2b7,109999128958856157,109999128956889858,0,0,109795063140126742,107769215639766462,107056206425868168,109816688638956485,106230346579238832,106535378430874709,106532686424986077,106532652856312203,106532684877070738,106532683698754008,0,0,0,107795656627193642,105827039633208481
val:8d988b71-a5e8-4956-841b-61c17d21c158,110445220928937163,110445220928609427,0,107772960652844036,106724771285467852,106724769775977160,106724767436961366,106230374904906489,107760969753086434,109980839435632237,106525490978488340,107769215218413128,107891889389481497,107769215086183858,0,0,105795137629057449,0,0
val:af84bb92-b8c9-4e71-aa28-7e9c667c9fc4,111799864363868711,111799864361902547,0,0,109715242528483605,108469291932519294,106230276315764487,107042219372351080,109918865741533645,107723772674746660,107764993804063401,107735298728316922,109630636704842016,107042214535152515,0,0,105751765959424656,108241004210065453,0
val:2d13b15f-c18b-41b4-8aee-64c18f9b088b,112019385324229040,112019354266558216,0,105665378258561492,106229920360816436,106229950694048376,107891881667440147,106525416849604559,99566407765334300,106532933054820788,106230316470125268,106230346579238832,108329605365228616,111850184153949891,0,0,105665869861005803,0,0
val:eac00765-486c-4c32-9f9f-4fa380f4a841,112019385324229041,112019354266558216,0,105665378258561492,106229920360816436,106229950694048376,107891881667440147,106525416849604559,99566407765334300,106532933054820788,106230316470125268,106230346579238832,108329605365228616,111850184153949891,0,0,105665869861005803,0,0
val:f3f170c4-7ab5-4ac3-bb4a-94b7ac12a4d2,111759421708274231,111759316711517786,0,0,111850184153949891,108329605365228616,106230346579238832,106230316470125268,106532933054820788,106724771285467852,106724769775977160,106724767436961366,106605824072688095,106668472978208449,0,0,105795137629057449,105665378258561492,0
val:394cc5b9-4d4b-4d4b-adb5-295ea1450ed0,112435277984262213,112053410744354403,0,0,108844319061874112,106116533404804753,106116526654494663,106116523403589346,106116525718283893,106116492286441131,107742456385056460,106116540451628694,106507002486193030,106507078369536452,0,0,107745125595754895,105630080842965451,0
val:94de8a5c-f48a-433f-84cf-2dafd32506e0,112806895244189993,112053452805788444,0,0,106532684877070738,107926951905638936,111136213598748752,107786689519485659,106532686424986077,106229920360816436,106525416849604559,107891881667440147,106229950694048376,99566407765334300,0,0,105665869861005803,107795656627193642,0
val:80c2a6ed-b0bd-4ed8-8a5a-584986004ee0,108517718726764951,108517718725650809,0,0,106652047423889687,107735295903059952,106651771010372760,106651772642189389,106651779012842654,106651651697765967,106651793396690606,106651804162806952,106652797409980789,107735297326632949,0,0,0,105681061943225763,105680908693496715
val:ba1ff4d5-a9b2-4b89-9faf-d36517455fff,109711321499379874,109711321498527756,105751765959424656,107722603442258744,107735297326632949,106651763961975955,106651804162806952,106652153897244072,107723776556509563,107735298728316922,109715232654926944,106651722104073825,106651800963178600,106651807705886397,0,0,0,0,0
val:3db43977-af2a-45e9-9df9-85d13662a2d7,110551570692938951,110551570691955817,0,0,106651830913232582,106651844850933902,106651939810727172,106651824037159030,106651846714581139,106724771285467852,106724769775977160,106724767436961366,106605824072688095,107760969753086434,0,0,105795137629057449,105720659034682989,0
val:403ed192-df73-408f-ad44-5822091165a5,109974888243636867,109974888242063857,0,0,106116440965658227,109980978569936581,106116540451628694,106116492286441131,106507002486193030,107056171907794810,107056191044293045,110060008637724022,106229950694048376,110060010341614487,0,0,0,106013968992887532,107745125595754895
val:c0c6bafe-5405-4be0-8368-63fcfbd9452f,112019385324229028,112019354266558216,0,105665869861005803,106532933054820788,106230316470125268,106230346579238832,108329605365228616,111850184153949891,106229920360816436,106229950694048376,107891881667440147,106525416849604559,99566407765334300,0,0,105665378258561492,0,0
val:4439fe18-6b6e-41ef-818f-7ff7b1032db9,112081758404904271,112053360171504305,0,0,107742456626199444,106116557437417209,106506447872281272,108058714246007482,108244910405710026,106156791842474396,108395376345727088,106172926875591321,106490001132942692,106116521073981149,0,0,105623681847525855,108058641500699213,0
val:0d480821-e46a-4aa1-97e9-06a11b68f090,112098986153723629,112053368262018629,0,0,107760839234471926,106724766365411963,106651651697765967,106651665328627705,108469988412622630,107882580518128045,106660453242133180,106230370674623216,107760828215969554,107760829357934370,0,0,109710990829217937,107019798230895224,0
val:fe429d8f-e868-461b-affe-817fe62b5bcc,112138622607917813,112053363288959526,107722603442258744,108241004210065453,109715242528483605,108469291932519294,106230276315764487,107042219372351080,109918865741533645,106652153897244072,106651763961975955,109664363719653316,107736211832747525,107736213233216306,0,0,0,0,0
val:cf97eeb4-4912-4f3c-aa6e-c1bef6266fa0,112512227354870405,112053429695970384,0,107795656627193642,106605779275600095,111323096513185941,106605662157742376,109715591703039195,106605614205227119,106532684877070738,107926951905638936,111136213598748752,107786689519485659,106532686424986077,0,0,105787560411852534,0,0
val:3d8f834c-26d8-45f5-beb7-8220bb44fc4a,112557654818603425,112053442207017566,0,0,109795093064956728,106668289146451621,107815375006925222,108216307053720564,111878439382749117,108695550169204401,108695555965222493,108695542868559528,108695559262017364,108695564980340715,0,0,0,108696151689107350,111878273684158442
val:69642c68-a13d-4c45-9edd-82c5b158a3e7,112806895243272437,112053452805788444,0,0,107723772674746660,107764993804063401,107735298728316922,109630636704842016,109641698140602206,106532933054820788,106230316470125268,106230346579238832,108329605365228616,111850184153949891,0,0,105665378258561492,105751765959424656,0
val:680958ea-fda3-4c14-a9a3-67a29c1c8fa3,112806895244189996,112053452805788444,0,0,111878438513796766,110790640344246272,111878438452531105,110790632788902088,108695528371865248,108695550169204401,108695555965222493,112688316138301116,108695559262017364,108695564980340715,0,0,108696151689107350,111878280387028472,0
val:101431ad-34e2-48a7-9d6b-38a7b8852e48,112098986174564088,112053368262018629,0,0,108397898890330995,106605665615290668,108718263033219961,106230343169335211,106230345015187247,108256001569272928,108273960857040258,109795063140126742,110077605500212406,107769215639766462,0,0,105827039633208481,105787569021644540,0
val:ea18a892-907e-4d31-b366-617508274245,112098986259236628,112053368262018629,0,0,108397898890330995,106605665615290668,108718263033219961,106230343169335211,106230345015187247,106668561394196028,107760834954512281,106668560532987448,107760837151547453,109743099866406910,0,0,107254601668550883,105787569021644540,0
val:401d9e12-3eb1-4338-b326-2bb55aee7c84,112512227354870388,112053429695970384,0,0,108397898890330995,106605665615290668,108718263033219961,106230343169335211,106230345015187247,106605779275600095,111323096513185941,106605662157742376,109715591703039195,106605614205227119,0,0,105787560411852534,105787569021644540,0
val:340111c1-1db6-4081-8773-06ab6cb5e6c8,112435277984262233,112053410744354403,0,0,106660458267141726,106229939974586995,109782814170794767,110060008637724022,107056191044293045,106156791842474396,108395376345727088,106490001132942692,109882303683541155,106116521073981149,0,0,105623681847525855,106013968992887532,0
val:89b3e04c-8561-43c7-809c-d0a500cb2992,112806895244452192,112053452805788444,0,0,108695550169204401,108695555965222493,112688316138301116,108695559262017364,108695564980340715,107723772674746660,107764993804063401,107735298728316922,109630636704842016,109641698140602206,0,0,105751765959424656,108696151689107350,0
val:05cf40e6-0537-4e6a-a43d-cb514cfb2463,112138622672667432,112053363288959526,106013381894847385,105751765959424656,107723772674746660,107764993804063401,107735298728316922,109630636704842016,107042214535152515,107729648820931094,109630635013669017,106651631294239818,106651793396690606,107735297326632949,0,0,0,0,0
val:5832e8f8-3341-4248-a590-072653b0ae5f,112138622706549567,112053363288959526,106013381894847385,105830904252954968,106651749419114537,106652018995421422,106652157508218765,106652162020663630,106651747523026980,107729648820931094,109630635013669017,106651631294239818,106651793396690606,107735297326632949,0,0,0,0,0
val:14506f15-c843-462f-b822-7d304168ef6f,112512227354804808,112053429695970384,0,0,106532933054820788,106230316470125268,106230346579238832,108329605365228616,111850184153949891,106535378430874709,106230373601204025,106668674471618890,107761554991402098,108409186139442811,0,0,107761408072272990,105665378258561492,0
val:2c250a8d-f696-4e9c-a410-14ecdc9d32bb,112557654818603420,112053442207017566,0,0,111878438094431890,111878438217977756,111878438161627304,112648701577993519,108216307152890819,108695550169204401,108695555965222493,112688316138301116,108695559262017364,108695564980340715,0,0,0,108696151689107350,111878224318084053
val:e9a30d81-358f-407d-9f54-8b0cd7a76a13,112512301872039291,112053429695970384,0,0,106532933054820788,106230316470125268,106230346579238832,108329605365228616,111850184153949891,106724769775977160,106605824072688095,106724767436961366,106724771285467852,107760969753086434,0,0,105795137629057449,105665378258561492,0
val:1265ac78-238a-477b-907c-bcba553556da,112138622720508747,112053363288959526,106652371451437497,105680883461219195,106230274512017155,106652155439574920,109664363829628765,108238948394615729,106230224874717841,106651779012842654,106651772642189389,106651771010372760,107735295903059952,106652047423889687,0,0,0,0,0
val:d0d39beb-a3bc-48ef-9ae3-b6cc35e986be,112512227354870420,112053429695970384,0,0,107882580518128045,106660453242133180,106230370674623216,107760828215969554,107760829357934370,106668475658821122,109795054732626044,108724442179587178,107926953005894858,106668472978208449,0,0,108276637165440022,109710990829217937,0
val:bd67b658-3f13-44be-bf15-4d2146736620,112435277984262292,112053410744354403,0,0,106156791842474396,108395376345727088,106490001132942692,109882303683541155,106116521073981149,107769214650893734,106664993881319312,107769215086183858,107769216664661606,106525489805459472,0,0,105748037960121143,105623681847525855,0
val:3a1e541d-de8c-4ea4-8766-b776a6aedfb0,109711321499314273,109711321498527756,105720659034682989,106652371451437497,106651779012842654,106651760411992132,106651771010372760,106651772642189389,106652047423889687,106651830913232582,106651844850933902,106651939810727172,106651824037159030,106651846714581139,0,0,0,0,0
val:8f33db2a-20d5-4216-a144-9a7b6dd55068,109974888243571222,109974888242063857,0,0,106156773024391652,108395376345727088,106489999216559638,109794767669038974,106489985594967563,106525489805459472,107769216664661606,108273958835992183,106525538484682825,106664993881319312,0,0,0,105748037960121143,105788004225594471
val:307c9e3d-5174-4d96-bc5c-1491f37ed53d,109711032716862252,109710937834457925,0,0,106652148735956386,106230271915475632,103537287230111095,107764993888872529,109715242341114817,106116440965658227,107742456385056460,106116540451628694,106116492286441131,106507002486193030,0,0,0,107745125595754895,105680972836508184
val:7727a710-2c0f-4b89-af58-0047f271850d,110551570692938990,110551570691955817,0,0,106652148735956386,106230271915475632,103537287230111095,107764993888872529,109715242341114817,106116440965658227,107742456385056460,106116540451628694,106116492286441131,106507002486193030,0,0,107745125595754895,105680972836508184,0
val:5783542b-6b93-4687-b3e4-4bbc3407b1a9,112512227354804821,112053429695970384,0,0,107760839234471926,106724766365411963,106651651697765967,106651665328627705,108469988412622630,106535378430874709,106230373601204025,106668674471618890,107761554991402098,108409186139442811,0,0,107761408072272990,107019798230895224,0
